1575	2959
1576	9
1577	252403
1578	36173
1579	39462
1580	2913
1581	68434
1582	14328
1583	679
1584	1910
1585	4058
1586	44
1587	14869
1588	3389
1589	33877
1590	2
1591	106
1592	1
1593	1
1594	28681
1595	16467
1596	7
1597	22432
1598	3257
1599	9819
1600	243
1601	523
1602	7591
1603	6868
1604	18
1605	6974
1606	357
1607	32408
1608	1877
1609	305
1610	2
1611	672
1612	19395
1613	32453
1614	3822
1615	10986
1616	315
1617	5303
1618	10420
1619	35919
1620	3231
1621	98910
1622	1
1623	514
1624	4311
1625	35787
1626	217
1627	516
1628	71
1629	89138
1630	74877
1631	284
1632	18449
1633	1205
1634	12313
1635	655
1636	20939
1637	22459
1638	42028
1639	933
1640	415
1641	23831
1642	3252
1643	93766
1644	703
1645	5077
1646	1251
1647	4751
1648	85017
1649	3237
1650	7332
1651	35154
1652	907
1653	3496
1654	597
1655	22655
1656	1168
1657	3987
1658	7380
1659	1257
1660	148
1661	43
1662	989
1663	10834
1664	231
1665	562
1666	37
1667	27
1668	25607
1669	11816
1670	3067
1671	1662
1672	53
1673	153091
1674	2
1675	1
1676	742
1677	25775
1678	2277
1679	39501
1680	3
1681	20052
1682	3746
1683	4241
1684	21832
1685	59083
1686	5706
1687	13276
1688	9563
1689	82664
1690	4931
1691	503
1692	2722
1693	12044
1694	22709
1695	1646
1696	9015
1697	4234
1698	13
1699	1
1700	11632
1701	2989
1702	7704
1703	4
1704	41921
1705	691
1706	13546
1707	640
1708	32224
1709	68111
1710	6173
1711	1925
1712	184
1713	8941
1714	3757
1715	14306
1716	509
1717	8382
1718	12775
1719	11655
1720	520
1721	98979
1722	11785
1723	75
1724	54805
1725	160535
1726	8461
1727	28317
1728	41696
1729	6204
1730	153300
1731	6774
1732	210157
1733	2365
1734	76039
1735	16533
1736	3573
1737	1616
1738	142919
1739	401
1740	29848
1741	2491
1742	5
1743	2765
1744	849
1745	36015
1746	26379
1747	12901
1748	452
1749	263
1750	8698
1751	1899
1752	40874
1753	2228
1754	6554
1755	3641
1756	23929
1757	32264
1758	1242
1759	19910
1760	75544
1761	8851
1762	67
1763	584
1764	2
1765	15
1766	4776
1767	4391
1768	1624
1769	4407
1770	3745
1771	459
1772	8091
1773	1
1774	574
1775	272
1776	11138
1777	4882
1778	1
1779	1
1780	1971
1781	50
1782	6484
1783	45059
1784	310
1785	5399
1786	9
1787	1
1788	33802
1789	363
1790	29816
1791	7350
1792	9513
1793	2506
1794	2415
1795	5608
1796	6162
1797	3
1798	7
1799	8803
1800	1
1801	51834
1802	10975
1803	99664
1804	46119
1805	39050
1806	186
1807	813
1808	17
1809	20434
1810	3634
1811	19897
1812	2692
1813	26867
1814	589
1815	643
1816	1287
1817	275
1818	118
1819	544
1820	152
1821	10388
1822	1869
1823	40623
1824	1
1825	206
1826	2
1827	7808
1828	32
1829	4
1830	11059
1831	4260
1832	1252
1833	24076
1834	59
1835	1
1836	95568
1837	1
1838	11552
1839	1826
1840	4108
1841	9404
1842	16379
1843	2097
1844	1
1845	3
1846	5
1847	53539
1848	3436
1849	34
1850	29598
1851	28
1852	32538
1853	12637
1854	388
1855	31
1856	501
1857	1506
1858	226
1859	26286
1860	19398
1861	111
1862	181192
1863	80622
1864	29974
1865	8743
1866	1
1867	2646
1868	219
1869	2545
1870	30285
1871	81
1872	13591
1873	63885
1874	72
1875	12647
1876	12668
1877	30817
1878	76
1879	3005
1880	26888
1881	1530
1882	3716
1883	53
1884	92
1885	3143
1886	3134
1887	291
1888	1345
1889	45954
1890	271
1891	44061
1892	255
1893	26185
1894	7042
1895	1073
1896	3888
1897	2395
1898	35339
1899	5411
1900	95
1901	6849
1902	4134
1903	1483
1904	342
1905	74
1906	374
1907	11707
1908	111
1909	1566
1910	128
1911	6286
1912	2603
1913	422
1914	232
1915	9501
1916	2031
1917	6297
1918	7042
1919	12514
1920	1
1921	9258
1922	81
1923	3654
1924	2084
1925	43148
1926	8976
1927	231
1928	28917
1929	4818
1930	842
1931	12455
1932	11746
1933	30772
1934	19
1935	76853
1936	638
1937	6574
1938	699
1939	9289
1940	5338
1941	319
1942	4218
1943	822
1944	2909
1945	601
1946	124
1947	28259
1948	10880
1949	9
1950	152
1951	387
1952	968
1953	367
1954	24705
1955	2856
1956	14327
1957	80617
1958	2719
1959	177
1960	5943
1961	24122
1962	51139
1963	7463
1964	17764
1965	25669
1966	23
1967	2805
1968	469
1969	750
1970	2002
1971	5572
1972	7518
1973	2984
1974	1440
1975	9242
1976	467
1977	8442
1978	218
1979	6489
1980	32917
1981	650
1982	1738
1983	1227
1984	1379
1985	38285
1986	50634
1987	4912
1988	136
1989	93
1990	1053
1991	276
1992	351
1993	37783
1994	8286
1995	1356
1996	13
1997	504
1998	4781
1999	434
2000	42481
2001	738
2002	36451
2003	2091
2004	131
2005	5022
2006	1522
2007	2867
2008	1553
2009	28077
2010	21774
2011	6745
2012	4349
2013	3261
2014	10078
2015	1495
2016	5411
2017	24614
2018	15940
2019	7662
2020	4257
2021	6749
2022	1487
2023	48844
2024	17784
2025	17340
2026	20325
2027	95
2028	62623
2029	14337
2030	25701
2031	2877
2032	55807
2033	4
2034	13129
2035	3218
2036	395
2037	18028
2038	10476
2039	35758
2040	162
2041	3483
2042	1571
2043	241
2044	10197
2045	26017
2046	14419
2047	5127
2048	1040
2049	805
2050	1248
2051	654
2052	22
2053	854
2054	153
2055	490
2056	17978
2057	28
2058	606
2059	1801
